orgId,orgName,teamId,teamName,projectId,projectName,deptId,deptName,officeId,loc
ORG_000001,Organization_0001,TEAM_DEVOPS,Ref_Devops,PRJ_LLM_PLATFORM,Ref_Llm,DEPT_PRODUCT,Ref_Product,OFFICE_SG_MARINA,Singapore - Marina Bay
ORG_000001,Organization_0001,TEAM_DEVOPS,Ref_Devops,PRJ_LLM_PLATFORM,Ref_Llm,DEPT_PRODUCT,Ref_Product,OFFICE_MY_KL,"Kuala Lumpur, Malaysia"
ORG_000001,Organization_0001,TEAM_DEVOPS,Ref_Devops,PRJ_LLM_PLATFORM,Ref_Llm,DEPT_PRODUCT,Ref_Product,OFFICE_UK_LON,"London, United Kingdom"
ORG_000001,Organization_0001,TEAM_DEVOPS,Ref_Devops,PRJ_LLM_PLATFORM,Ref_Llm,DEPT_LEGAL,Ref_Legal,OFFICE_SG_MARINA,Singapore - Marina Bay
ORG_000001,Organization_0001,TEAM_DEVOPS,Ref_Devops,PRJ_LLM_PLATFORM,Ref_Llm,DEPT_LEGAL,Ref_Legal,OFFICE_MY_KL,"Kuala Lumpur, Malaysia"
ORG_000001,Organization_0001,TEAM_DEVOPS,Ref_Devops,PRJ_LLM_PLATFORM,Ref_Llm,DEPT_LEGAL,Ref_Legal,OFFICE_UK_LON,"London, United Kingdom"
ORG_000001,Organization_0001,TEAM_DEVOPS,Ref_Devops,PRJ_DATA_WAREHOUSE,Ref_Data,DEPT_PRODUCT,Ref_Product,OFFICE_SG_MARINA,Singapore - Marina Bay
ORG_000001,Organization_0001,TEAM_DEVOPS,Ref_Devops,PRJ_DATA_WAREHOUSE,Ref_Data,DEPT_PRODUCT,Ref_Product,OFFICE_MY_KL,"Kuala Lumpur, Malaysia"
ORG_000001,Organization_0001,TEAM_DEVOPS,Ref_Devops,PRJ_DATA_WAREHOUSE,Ref_Data,DEPT_PRODUCT,Ref_Product,OFFICE_UK_LON,"London, United Kingdom"
ORG_000001,Organization_0001,TEAM_DEVOPS,Ref_Devops,PRJ_DATA_WAREHOUSE,Ref_Data,DEPT_LEGAL,Ref_Legal,OFFICE_SG_MARINA,Singapore - Marina Bay
ORG_000001,Organization_0001,TEAM_DEVOPS,Ref_Devops,PRJ_DATA_WAREHOUSE,Ref_Data,DEPT_LEGAL,Ref_Legal,OFFICE_MY_KL,"Kuala Lumpur, Malaysia"
ORG_000001,Organization_0001,TEAM_DEVOPS,Ref_Devops,PRJ_DATA_WAREHOUSE,Ref_Data,DEPT_LEGAL,Ref_Legal,OFFICE_UK_LON,"London, United Kingdom"
ORG_000001,Organization_0001,TEAM_DEVOPS,Ref_Devops,PRJ_INVENTORY_MGMT,Ref_Inventory,DEPT_PRODUCT,Ref_Product,OFFICE_SG_MARINA,Singapore - Marina Bay
ORG_000001,Organization_0001,TEAM_DEVOPS,Ref_Devops,PRJ_INVENTORY_MGMT,Ref_Inventory,DEPT_PRODUCT,Ref_Product,OFFICE_MY_KL,"Kuala Lumpur, Malaysia"
ORG_000001,Organization_0001,TEAM_DEVOPS,Ref_Devops,PRJ_INVENTORY_MGMT,Ref_Inventory,DEPT_PRODUCT,Ref_Product,OFFICE_UK_LON,"London, United Kingdom"
ORG_000001,Organization_0001,TEAM_DEVOPS,Ref_Devops,PRJ_INVENTORY_MGMT,Ref_Inventory,DEPT_LEGAL,Ref_Legal,OFFICE_SG_MARINA,Singapore - Marina Bay
ORG_000001,Organization_0001,TEAM_DEVOPS,Ref_Devops,PRJ_INVENTORY_MGMT,Ref_Inventory,DEPT_LEGAL,Ref_Legal,OFFICE_MY_KL,"Kuala Lumpur, Malaysia"
ORG_000001,Organization_0001,TEAM_DEVOPS,Ref_Devops,PRJ_INVENTORY_MGMT,Ref_Inventory,DEPT_LEGAL,Ref_Legal,OFFICE_UK_LON,"London, United Kingdom"
ORG_000001,Organization_0001,TEAM_ML_ENGINEERING,Ref_Ml,PRJ_LLM_PLATFORM,Ref_Llm,DEPT_PRODUCT,Ref_Product,OFFICE_SG_MARINA,Singapore - Marina Bay
ORG_000001,Organization_0001,TEAM_ML_ENGINEERING,Ref_Ml,PRJ_LLM_PLATFORM,Ref_Llm,DEPT_PRODUCT,Ref_Product,OFFICE_MY_KL,"Kuala Lumpur, Malaysia"
ORG_000001,Organization_0001,TEAM_ML_ENGINEERING,Ref_Ml,PRJ_LLM_PLATFORM,Ref_Llm,DEPT_PRODUCT,Ref_Product,OFFICE_UK_LON,"London, United Kingdom"
ORG_000001,Organization_0001,TEAM_ML_ENGINEERING,Ref_Ml,PRJ_LLM_PLATFORM,Ref_Llm,DEPT_LEGAL,Ref_Legal,OFFICE_SG_MARINA,Singapore - Marina Bay
ORG_000001,Organization_0001,TEAM_ML_ENGINEERING,Ref_Ml,PRJ_LLM_PLATFORM,Ref_Llm,DEPT_LEGAL,Ref_Legal,OFFICE_MY_KL,"Kuala Lumpur, Malaysia"
ORG_000001,Organization_0001,TEAM_ML_ENGINEERING,Ref_Ml,PRJ_LLM_PLATFORM,Ref_Llm,DEPT_LEGAL,Ref_Legal,OFFICE_UK_LON,"London, United Kingdom"
ORG_000001,Organization_0001,TEAM_ML_ENGINEERING,Ref_Ml,PRJ_DATA_WAREHOUSE,Ref_Data,DEPT_PRODUCT,Ref_Product,OFFICE_SG_MARINA,Singapore - Marina Bay
ORG_000001,Organization_0001,TEAM_ML_ENGINEERING,Ref_Ml,PRJ_DATA_WAREHOUSE,Ref_Data,DEPT_PRODUCT,Ref_Product,OFFICE_MY_KL,"Kuala Lumpur, Malaysia"
ORG_000001,Organization_0001,TEAM_ML_ENGINEERING,Ref_Ml,PRJ_DATA_WAREHOUSE,Ref_Data,DEPT_PRODUCT,Ref_Product,OFFICE_UK_LON,"London, United Kingdom"
ORG_000001,Organization_0001,TEAM_ML_ENGINEERING,Ref_Ml,PRJ_DATA_WAREHOUSE,Ref_Data,DEPT_LEGAL,Ref_Legal,OFFICE_SG_MARINA,Singapore - Marina Bay
ORG_000001,Organization_0001,TEAM_ML_ENGINEERING,Ref_Ml,PRJ_DATA_WAREHOUSE,Ref_Data,DEPT_LEGAL,Ref_Legal,OFFICE_MY_KL,"Kuala Lumpur, Malaysia"
ORG_000001,Organization_0001,TEAM_ML_ENGINEERING,Ref_Ml,PRJ_DATA_WAREHOUSE,Ref_Data,DEPT_LEGAL,Ref_Legal,OFFICE_UK_LON,"London, United Kingdom"
ORG_000001,Organization_0001,TEAM_ML_ENGINEERING,Ref_Ml,PRJ_INVENTORY_MGMT,Ref_Inventory,DEPT_PRODUCT,Ref_Product,OFFICE_SG_MARINA,Singapore - Marina Bay
ORG_000001,Organization_0001,TEAM_ML_ENGINEERING,Ref_Ml,PRJ_INVENTORY_MGMT,Ref_Inventory,DEPT_PRODUCT,Ref_Product,OFFICE_MY_KL,"Kuala Lumpur, Malaysia"
ORG_000001,Organization_0001,TEAM_ML_ENGINEERING,Ref_Ml,PRJ_INVENTORY_MGMT,Ref_Inventory,DEPT_PRODUCT,Ref_Product,OFFICE_UK_LON,"London, United Kingdom"
ORG_000001,Organization_0001,TEAM_ML_ENGINEERING,Ref_Ml,PRJ_INVENTORY_MGMT,Ref_Inventory,DEPT_LEGAL,Ref_Legal,OFFICE_SG_MARINA,Singapore - Marina Bay
ORG_000001,Organization_0001,TEAM_ML_ENGINEERING,Ref_Ml,PRJ_INVENTORY_MGMT,Ref_Inventory,DEPT_LEGAL,Ref_Legal,OFFICE_MY_KL,"Kuala Lumpur, Malaysia"
ORG_000001,Organization_0001,TEAM_ML_ENGINEERING,Ref_Ml,PRJ_INVENTORY_MGMT,Ref_Inventory,DEPT_LEGAL,Ref_Legal,OFFICE_UK_LON,"London, United Kingdom"
ORG_000001,Organization_0001,TEAM_DESIGN,Ref_Design,PRJ_LLM_PLATFORM,Ref_Llm,DEPT_PRODUCT,Ref_Product,OFFICE_SG_MARINA,Singapore - Marina Bay
ORG_000001,Organization_0001,TEAM_DESIGN,Ref_Design,PRJ_LLM_PLATFORM,Ref_Llm,DEPT_PRODUCT,Ref_Product,OFFICE_MY_KL,"Kuala Lumpur, Malaysia"
ORG_000001,Organization_0001,TEAM_DESIGN,Ref_Design,PRJ_LLM_PLATFORM,Ref_Llm,DEPT_PRODUCT,Ref_Product,OFFICE_UK_LON,"London, United Kingdom"
ORG_000001,Organization_0001,TEAM_DESIGN,Ref_Design,PRJ_LLM_PLATFORM,Ref_Llm,DEPT_LEGAL,Ref_Legal,OFFICE_SG_MARINA,Singapore - Marina Bay
ORG_000001,Organization_0001,TEAM_DESIGN,Ref_Design,PRJ_LLM_PLATFORM,Ref_Llm,DEPT_LEGAL,Ref_Legal,OFFICE_MY_KL,"Kuala Lumpur, Malaysia"
ORG_000001,Organization_0001,TEAM_DESIGN,Ref_Design,PRJ_LLM_PLATFORM,Ref_Llm,DEPT_LEGAL,Ref_Legal,OFFICE_UK_LON,"London, United Kingdom"
ORG_000001,Organization_0001,TEAM_DESIGN,Ref_Design,PRJ_DATA_WAREHOUSE,Ref_Data,DEPT_PRODUCT,Ref_Product,OFFICE_SG_MARINA,Singapore - Marina Bay
ORG_000001,Organization_0001,TEAM_DESIGN,Ref_Design,PRJ_DATA_WAREHOUSE,Ref_Data,DEPT_PRODUCT,Ref_Product,OFFICE_MY_KL,"Kuala Lumpur, Malaysia"
ORG_000001,Organization_0001,TEAM_DESIGN,Ref_Design,PRJ_DATA_WAREHOUSE,Ref_Data,DEPT_PRODUCT,Ref_Product,OFFICE_UK_LON,"London, United Kingdom"
ORG_000001,Organization_0001,TEAM_DESIGN,Ref_Design,PRJ_DATA_WAREHOUSE,Ref_Data,DEPT_LEGAL,Ref_Legal,OFFICE_SG_MARINA,Singapore - Marina Bay
ORG_000001,Organization_0001,TEAM_DESIGN,Ref_Design,PRJ_DATA_WAREHOUSE,Ref_Data,DEPT_LEGAL,Ref_Legal,OFFICE_MY_KL,"Kuala Lumpur, Malaysia"
ORG_000001,Organization_0001,TEAM_DESIGN,Ref_Design,PRJ_DATA_WAREHOUSE,Ref_Data,DEPT_LEGAL,Ref_Legal,OFFICE_UK_LON,"London, United Kingdom"
ORG_000001,Organization_0001,TEAM_DESIGN,Ref_Design,PRJ_INVENTORY_MGMT,Ref_Inventory,DEPT_PRODUCT,Ref_Product,OFFICE_SG_MARINA,Singapore - Marina Bay
ORG_000001,Organization_0001,TEAM_DESIGN,Ref_Design,PRJ_INVENTORY_MGMT,Ref_Inventory,DEPT_PRODUCT,Ref_Product,OFFICE_MY_KL,"Kuala Lumpur, Malaysia"
ORG_000001,Organization_0001,TEAM_DESIGN,Ref_Design,PRJ_INVENTORY_MGMT,Ref_Inventory,DEPT_PRODUCT,Ref_Product,OFFICE_UK_LON,"London, United Kingdom"
ORG_000001,Organization_0001,TEAM_DESIGN,Ref_Design,PRJ_INVENTORY_MGMT,Ref_Inventory,DEPT_LEGAL,Ref_Legal,OFFICE_SG_MARINA,Singapore - Marina Bay
ORG_000001,Organization_0001,TEAM_DESIGN,Ref_Design,PRJ_INVENTORY_MGMT,Ref_Inventory,DEPT_LEGAL,Ref_Legal,OFFICE_MY_KL,"Kuala Lumpur, Malaysia"
ORG_000001,Organization_0001,TEAM_DESIGN,Ref_Design,PRJ_INVENTORY_MGMT,Ref_Inventory,DEPT_LEGAL,Ref_Legal,OFFICE_UK_LON,"London, United Kingdom"
ORG_000002,Organization_0002,TEAM_AI_RESEARCH,Ref_Ai,PRJ_LLM_PLATFORM,Ref_Llm,DEPT_PRODUCT,Ref_Product,OFFICE_SG_MARINA,Singapore - Marina Bay
ORG_000002,Organization_0002,TEAM_AI_RESEARCH,Ref_Ai,PRJ_LLM_PLATFORM,Ref_Llm,DEPT_PRODUCT,Ref_Product,OFFICE_MY_KL,"Kuala Lumpur, Malaysia"
ORG_000002,Organization_0002,TEAM_AI_RESEARCH,Ref_Ai,PRJ_LLM_PLATFORM,Ref_Llm,DEPT_PRODUCT,Ref_Product,OFFICE_UK_LON,"London, United Kingdom"
ORG_000002,Organization_0002,TEAM_AI_RESEARCH,Ref_Ai,PRJ_LLM_PLATFORM,Ref_Llm,DEPT_FINANCE,Ref_Finance,OFFICE_SG_MARINA,Singapore - Marina Bay
